Car_ID,Brand,Model_Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Horsepower,Price
1116,Honda,2007,4.2,Electric,Manual,26604,4,4,340,51459.8
1117,Tesla,2016,3.7,Electric,Manual,94670,4,4,138,42926.5
1118,BMW,2006,3.7,Petrol,Automatic,119605,3,2,185,40090.75
1119,Hyundai,2006,4.8,Petrol,Manual,93738,2,2,261,51639.1
1120,Tesla,2013,2.2,Electric,Manual,136756,2,3,73,30917.199999999997
1121,Toyota,2005,1.0,Electric,Manual,133140,2,3,144,23909.0
1122,Toyota,2012,2.1,Diesel,Automatic,107537,3,4,367,43230.15
1123,Toyota,2010,1.9,Diesel,Manual,116301,3,3,310,41450.95
1124,Toyota,2010,3.6,Diesel,Manual,13007,4,4,99,44833.65
1125,Toyota,2022,3.5,Electric,Automatic,119915,2,3,212,49731.25
1126,Honda,2021,3.4,Hybrid,Manual,122419,3,3,395,61660.05
1127,Tesla,2016,1.1,Electric,Automatic,46787,3,2,252,42532.65
1128,Hyundai,2010,3.9,Electric,Automatic,54582,3,2,85,43044.9
1129,BMW,2012,2.3,Diesel,Automatic,88629,2,2,180,41651.55
1130,BMW,2023,3.7,Electric,Manual,10782,2,2,270,66484.9
1131,Tesla,2014,3.2,Petrol,Manual,71770,4,1,176,45675.5
1132,Tesla,2005,2.4,Electric,Automatic,62645,2,2,231,36272.75
1133,BMW,2017,1.5,Electric,Automatic,108509,3,1,352,49299.55
1134,BMW,2021,1.4,Electric,Automatic,168068,4,2,338,44547.6
1135,Honda,2007,4.3,Electric,Automatic,34204,2,3,224,51193.8
1136,Ford,2012,4.7,Hybrid,Automatic,22152,2,4,142,51962.4
1137,Hyundai,2018,3.6,Electric,Automatic,191258,2,3,266,47463.1
1138,Toyota,2007,1.4,Petrol,Manual,95555,2,3,312,34447.25
1139,Ford,2020,2.6,Petrol,Automatic,24689,3,1,155,47876.55
1140,Tesla,2017,3.9,Electric,Automatic,186762,2,2,356,53779.9
1141,BMW,2021,4.1,Diesel,Automatic,88251,3,4,328,58892.45
1142,Ford,2017,1.5,Hybrid,Manual,193392,3,4,355,44139.4
1143,Hyundai,2010,1.0,Electric,Manual,192163,3,2,218,30718.85
1144,Tesla,2021,3.8,Electric,Manual,111565,4,1,259,56841.75
1145,Toyota,2018,2.4,Electric,Manual,158014,3,1,286,49610.3
1146,Toyota,2021,2.0,Diesel,Automatic,43712,2,1,155,46661.4
1147,Hyundai,2012,1.1,Diesel,Manual,54632,4,4,285,37812.4
1148,Hyundai,2015,3.2,Diesel,Automatic,174103,2,1,389,55187.85
1149,BMW,2005,4.4,Hybrid,Automatic,25478,3,1,187,47353.1
1150,Toyota,2011,4.8,Petrol,Automatic,27551,2,4,156,48620.45
1151,Tesla,2021,3.3,Hybrid,Automatic,53068,4,4,109,50549.6
1152,Ford,2014,3.1,Diesel,Automatic,98608,4,3,230,48564.6
1153,Tesla,2015,1.3,Petrol,Automatic,40561,2,4,260,40643.95
1154,Honda,2013,3.2,Petrol,Manual,138964,2,2,94,37961.8
1155,Honda,2013,2.5,Diesel,Manual,29395,2,4,221,47161.25
1156,Hyundai,2009,3.4,Diesel,Manual,23756,4,4,164,42864.2
1157,BMW,2021,2.6,Hybrid,Manual,170723,3,1,115,41952.85
1158,Honda,2013,2.0,Diesel,Manual,71333,2,3,207,38004.35
1159,Toyota,2021,1.4,Petrol,Automatic,185378,3,1,357,49378.1
1160,Tesla,2023,2.3,Electric,Manual,157418,4,3,233,44623.1
1161,Tesla,2011,1.4,Diesel,Manual,118561,2,1,85,29599.95
1162,Hyundai,2013,1.7,Diesel,Manual,33024,2,2,87,35377.8
1163,Ford,2011,4.9,Hybrid,Automatic,176890,4,1,205,52670.5
1164,Hyundai,2017,2.8,Hybrid,Automatic,10947,2,1,316,59281.65
1165,Ford,2015,3.1,Diesel,Automatic,132192,3,2,317,52879.4
1166,Hyundai,2018,4.5,Petrol,Manual,99238,4,2,267,60738.1
1167,Hyundai,2023,5.0,Petrol,Manual,72428,4,4,70,53474.6
1168,Hyundai,2015,3.3,Electric,Manual,165826,2,1,259,46370.7
1169,Ford,2017,4.2,Diesel,Manual,68355,4,2,363,61155.25
1170,Ford,2018,2.3,Hybrid,Manual,194313,2,2,114,38005.35
1171,Hyundai,2017,2.2,Petrol,Automatic,134958,2,4,101,33798.1
1172,Honda,2005,2.6,Electric,Manual,149490,4,3,187,33138.5
1173,BMW,2012,3.7,Diesel,Automatic,191256,2,2,365,50202.2
1174,BMW,2016,3.7,Petrol,Manual,140905,3,2,253,48439.75
1175,BMW,2023,2.3,Diesel,Automatic,177905,3,1,260,49014.75
1176,Ford,2016,1.5,Diesel,Automatic,136637,2,4,304,40295.15
1177,Ford,2012,3.5,Petrol,Automatic,176252,3,1,307,49414.4
1178,Honda,2012,1.5,Petrol,Automatic,23402,2,3,285,45894.9
1179,BMW,2017,3.3,Petrol,Manual,178917,3,4,143,38253.15
1180,BMW,2016,3.8,Diesel,Manual,80851,4,1,180,52265.45
1181,Hyundai,2020,3.8,Diesel,Manual,17834,2,2,172,58010.3
1182,Ford,2005,4.0,Electric,Automatic,72850,2,2,143,39050.5
1183,BMW,2017,4.5,Hybrid,Manual,42180,2,4,321,62941.0
1184,Tesla,2011,3.0,Diesel,Manual,139955,2,2,183,40705.25
1185,Honda,2009,3.9,Hybrid,Manual,114688,2,1,382,56289.6
1186,Tesla,2012,3.5,Petrol,Manual,111520,2,4,399,56040.0
1187,Tesla,2018,1.7,Diesel,Automatic,16695,4,2,307,50497.25
1188,Honda,2017,1.1,Electric,Automatic,132135,4,2,242,38459.25
1189,Tesla,2019,2.1,Electric,Manual,159195,3,3,148,37386.25
1190,BMW,2021,2.8,Hybrid,Manual,63481,2,3,162,47561.95
1191,Ford,2019,3.5,Petrol,Manual,78438,3,4,119,43804.1
1192,Honda,2022,4.4,Hybrid,Automatic,116491,3,3,354,61843.45
1193,Hyundai,2022,1.8,Petrol,Automatic,153645,4,1,292,50138.75
1194,Tesla,2006,1.5,Electric,Automatic,126844,3,2,150,24805.8
1195,Honda,2008,4.9,Hybrid,Manual,99910,4,2,335,58255.5
1196,Toyota,2005,1.4,Electric,Automatic,61494,3,2,224,34863.3
1197,Toyota,2008,2.9,Electric,Automatic,148360,2,4,302,41915.0
1198,Ford,2022,3.3,Petrol,Automatic,51978,3,4,385,65150.100000000006
1199,BMW,2009,3.2,Hybrid,Automatic,122845,4,3,305,48003.75
1200,Ford,2023,1.3,Hybrid,Automatic,135621,4,2,228,41973.95
1201,Ford,2019,1.2,Electric,Manual,59672,4,2,385,50651.4
1202,Ford,2012,1.4,Electric,Manual,66821,3,2,320,44069.95
1203,Ford,2021,3.3,Petrol,Manual,88661,3,2,383,62288.95
1204,Hyundai,2005,3.2,Diesel,Manual,74224,4,2,370,51557.8
1205,Hyundai,2016,1.9,Diesel,Automatic,94405,2,1,351,50811.75
1206,Honda,2023,3.6,Electric,Manual,59796,2,2,171,54806.2
1207,Toyota,2019,4.3,Diesel,Manual,180778,3,1,120,47515.1
1208,Ford,2013,1.2,Diesel,Manual,133554,3,2,121,29757.3
1209,Honda,2011,3.0,Diesel,Automatic,128777,4,4,278,44711.15
1210,Toyota,2006,3.8,Diesel,Manual,9023,3,4,376,53773.85
1211,Tesla,2013,2.0,Electric,Automatic,172807,3,1,200,36653.65
1212,BMW,2014,2.2,Diesel,Automatic,77959,4,2,339,46810.05
1213,Hyundai,2006,3.5,Diesel,Automatic,44218,4,4,274,45685.1
1214,Tesla,2023,4.6,Petrol,Manual,148285,3,4,288,59302.75
1215,Toyota,2015,4.2,Electric,Automatic,33460,2,2,326,59881.0
1216,Tesla,2017,3.3,Hybrid,Manual,129579,3,2,254,49002.05
1217,BMW,2014,3.9,Hybrid,Manual,69680,2,4,214,52181.0
1218,Toyota,2018,2.5,Petrol,Manual,36017,2,2,247,53720.15
1219,Tesla,2022,3.6,Petrol,Automatic,97038,2,3,83,46712.1
1220,Hyundai,2023,2.9,Electric,Automatic,167062,4,2,315,51958.9
1221,Hyundai,2013,1.8,Hybrid,Manual,24515,4,4,256,44090.25
1222,Honda,2011,3.8,Diesel,Automatic,166063,4,4,328,48221.85
1223,Tesla,2007,3.2,Petrol,Automatic,143706,3,1,109,33105.7
1224,Ford,2010,2.4,Hybrid,Automatic,165449,4,3,158,32770.55
1225,Tesla,2006,4.6,Electric,Manual,38001,4,4,194,47636.95
1226,Toyota,2010,1.1,Diesel,Automatic,6391,3,3,78,27241.449999999997
1227,Toyota,2007,2.3,Electric,Automatic,114388,3,2,153,34255.6
1228,Tesla,2020,1.2,Petrol,Manual,47215,2,4,90,35089.25
1229,BMW,2012,4.1,Hybrid,Automatic,84720,3,1,350,59684.0
1230,Hyundai,2006,3.8,Hybrid,Manual,32114,3,4,241,45025.3
1231,Toyota,2021,2.3,Hybrid,Automatic,147954,4,1,94,42277.3
1232,Hyundai,2013,3.7,Hybrid,Automatic,118142,2,3,172,43069.9
1233,Toyota,2016,2.6,Diesel,Automatic,153345,2,1,259,46112.75
1234,Honda,2007,4.0,Diesel,Automatic,111206,3,2,305,50275.7
1235,Ford,2015,2.8,Electric,Automatic,50647,4,2,382,53673.65
1236,Toyota,2005,2.6,Diesel,Automatic,47679,4,2,106,33584.05
1237,Hyundai,2017,4.7,Petrol,Manual,5427,4,4,341,67813.65
1238,Honda,2019,2.0,Petrol,Automatic,134669,4,2,362,48730.55
1239,Toyota,2009,1.5,Hybrid,Automatic,71267,3,2,221,34343.65
1240,BMW,2021,3.3,Petrol,Automatic,5799,4,4,351,61806.05
1241,Ford,2010,4.9,Electric,Manual,60659,2,3,89,44583.05
1242,Toyota,2015,2.5,Diesel,Manual,12025,2,2,206,47324.75
1243,Honda,2022,1.2,Diesel,Manual,19481,3,2,98,41466.95
1244,BMW,2008,2.4,Diesel,Automatic,30411,4,4,100,31390.449999999997
1245,Tesla,2007,3.0,Petrol,Automatic,110928,4,3,88,29702.6
1246,Honda,2017,1.6,Diesel,Manual,128014,4,3,217,36937.3
1247,Honda,2013,3.6,Hybrid,Manual,151033,4,3,352,49471.35
1248,BMW,2010,5.0,Hybrid,Manual,157839,3,4,369,57252.05
1249,Honda,2016,2.8,Hybrid,Automatic,56690,4,1,232,52413.5
1250,BMW,2006,2.4,Petrol,Manual,57870,3,1,182,35605.5
1251,Toyota,2007,2.6,Diesel,Automatic,172207,4,2,219,34961.65
1252,BMW,2007,1.5,Petrol,Automatic,91928,4,2,399,41983.6
1253,BMW,2016,4.5,Diesel,Automatic,75765,2,2,324,61594.75
1254,Ford,2019,2.7,Electric,Manual,28772,3,1,156,49125.4
1255,BMW,2013,2.5,Electric,Automatic,135417,2,4,167,35237.15
1256,BMW,2012,3.6,Petrol,Manual,23799,3,2,201,52873.05
1257,Tesla,2015,2.8,Hybrid,Manual,117051,4,4,381,54138.45
1258,Toyota,2020,3.6,Petrol,Manual,134941,4,2,166,50121.95
1259,Ford,2008,1.2,Hybrid,Manual,28555,3,4,167,29564.25
1260,Tesla,2005,4.3,Diesel,Automatic,97152,2,4,359,51921.4
1261,Hyundai,2011,4.8,Hybrid,Automatic,132219,3,1,296,58498.05
1262,Toyota,2006,3.6,Hybrid,Automatic,155405,3,4,214,37024.75
1263,Toyota,2009,4.8,Diesel,Automatic,140333,4,3,225,47358.35
1264,Hyundai,2011,1.6,Electric,Manual,124833,2,1,339,41570.35
1265,BMW,2008,2.9,Diesel,Manual,74002,3,2,231,43144.9
1266,Tesla,2009,3.4,Petrol,Manual,51553,2,1,181,43112.35
1267,Honda,2005,3.3,Petrol,Manual,8088,2,3,254,48026.6
1268,Ford,2005,2.6,Petrol,Automatic,50783,3,3,274,40903.85
1269,Honda,2019,2.4,Petrol,Manual,6115,2,4,166,44200.25
1270,Hyundai,2023,1.5,Petrol,Automatic,77908,4,3,124,39790.6
1271,Toyota,2014,2.6,Electric,Manual,74109,4,3,186,40619.55
1272,Toyota,2022,1.7,Electric,Manual,7978,4,3,162,47625.1
1273,Ford,2007,3.9,Hybrid,Manual,113943,4,3,362,48770.85
1274,Toyota,2015,1.8,Petrol,Manual,14422,2,2,273,48364.9
1275,Toyota,2019,1.2,Diesel,Automatic,179698,4,2,351,44203.1
1276,Ford,2015,3.2,Petrol,Automatic,94233,3,1,258,49498.35
1277,Tesla,2021,3.4,Electric,Automatic,61174,4,4,392,63374.3
1278,Tesla,2021,4.5,Petrol,Automatic,42743,3,2,153,57439.85
1279,Ford,2010,3.3,Electric,Manual,193271,3,3,249,38322.45
1280,Hyundai,2009,2.4,Hybrid,Manual,135288,4,4,343,43850.6
1281,Toyota,2012,4.2,Hybrid,Automatic,134000,4,2,250,47877.0
1282,Toyota,2006,3.2,Hybrid,Automatic,127778,2,1,250,41589.1
1283,Hyundai,2020,1.3,Electric,Manual,34430,3,3,352,49092.5
1284,Tesla,2016,3.3,Petrol,Manual,33834,4,4,356,56084.3
1285,BMW,2010,4.6,Petrol,Automatic,29435,2,2,175,51440.25
1286,BMW,2005,2.6,Diesel,Automatic,92212,4,4,198,31797.4
1287,BMW,2008,2.2,Electric,Automatic,60797,4,2,331,42291.15
1288,Tesla,2021,1.6,Diesel,Manual,179626,4,1,80,32998.7
1289,Tesla,2017,1.6,Hybrid,Automatic,59555,3,3,231,42017.25
1290,Hyundai,2022,2.7,Petrol,Automatic,90350,4,1,250,56364.5
1291,Toyota,2009,3.4,Electric,Automatic,19716,2,3,282,51684.2
1292,Hyundai,2007,1.3,Diesel,Automatic,65261,4,3,343,37704.95
1293,Hyundai,2015,4.8,Diesel,Automatic,163600,4,4,90,42420.0
1294,Tesla,2017,4.0,Diesel,Manual,6995,2,2,344,63310.25
1295,BMW,2008,3.3,Petrol,Automatic,27414,2,1,329,52070.3
1296,Honda,2018,4.3,Petrol,Manual,149916,3,1,185,50371.2
1297,Toyota,2015,1.3,Petrol,Automatic,172731,3,1,94,26880.449999999997
1298,Tesla,2014,2.9,Electric,Automatic,20522,3,4,323,54452.9
1299,BMW,2023,3.5,Petrol,Automatic,134632,3,4,280,57872.4
1300,Honda,2022,4.3,Electric,Manual,79034,2,4,374,64624.3
1301,Honda,2010,4.1,Diesel,Manual,47322,4,3,390,57917.9
1302,Tesla,2019,2.1,Diesel,Manual,72638,4,1,326,51612.1
1303,Ford,2014,4.8,Hybrid,Automatic,106334,4,3,237,53066.3
1304,Toyota,2009,1.5,Petrol,Automatic,144596,3,1,90,27639.2
1305,Honda,2009,4.5,Diesel,Manual,35846,2,1,155,48857.7
1306,Tesla,2014,4.9,Petrol,Manual,78643,2,2,84,48761.85
1307,Tesla,2009,1.7,Electric,Automatic,196168,2,1,119,26542.6
1308,BMW,2007,3.9,Diesel,Manual,119930,4,4,373,48207.5
1309,Ford,2010,1.2,Petrol,Automatic,183775,3,4,374,34444.25
1310,Toyota,2008,2.6,Diesel,Manual,29399,2,4,265,40926.05
1311,Hyundai,2022,3.1,Diesel,Manual,128182,3,2,370,57030.9
1312,BMW,2013,3.3,Petrol,Manual,53591,2,2,357,55565.45
1313,Honda,2021,4.7,Diesel,Automatic,156786,3,3,314,63774.7
1314,Honda,2017,3.7,Diesel,Automatic,40877,2,1,270,56644.15
1315,BMW,2019,2.9,Diesel,Manual,89106,3,1,262,51136.7
1316,Tesla,2021,4.2,Diesel,Automatic,83018,2,4,215,54666.1
1317,Honda,2017,4.8,Electric,Automatic,104854,2,4,379,61857.3
1318,Ford,2020,1.1,Diesel,Automatic,195208,3,4,196,33229.6
1319,Toyota,2008,4.9,Hybrid,Automatic,169486,3,4,244,43917.7
1320,Ford,2009,1.3,Diesel,Manual,125832,4,4,203,30580.4
1321,Honda,2009,4.3,Petrol,Automatic,91576,3,4,135,41275.2
1322,Hyundai,2013,2.1,Hybrid,Automatic,181540,2,1,348,42871.0
1323,Toyota,2021,1.5,Electric,Manual,97508,2,2,315,48990.6
1324,Toyota,2017,2.8,Hybrid,Automatic,51835,3,4,306,53218.25
1325,BMW,2006,3.6,Hybrid,Automatic,199405,4,1,240,42166.75
1326,BMW,2017,2.5,Hybrid,Automatic,47464,3,4,120,41644.8
1327,Hyundai,2023,1.2,Petrol,Manual,117454,2,3,397,53548.3
1328,Tesla,2007,3.4,Petrol,Manual,158995,2,3,222,37147.25
1329,Toyota,2014,4.6,Petrol,Automatic,121062,4,1,149,49289.9
1330,Hyundai,2006,2.5,Electric,Automatic,197927,3,2,214,30140.65
1331,BMW,2017,1.9,Petrol,Manual,72445,2,3,343,50479.75
1332,BMW,2023,2.8,Petrol,Manual,115454,2,3,224,53286.3
1333,Toyota,2021,1.2,Hybrid,Manual,126906,2,2,394,48716.7
1334,Ford,2018,4.3,Petrol,Automatic,103384,3,3,212,52442.8
1335,Honda,2016,4.3,Diesel,Automatic,182218,3,4,367,53830.1
1336,BMW,2016,3.4,Petrol,Manual,65032,4,2,103,43859.4
1337,Tesla,2015,2.4,Electric,Automatic,118521,2,3,373,47752.95
1338,Tesla,2011,4.2,Electric,Automatic,121378,2,2,308,54468.1
1339,BMW,2008,3.2,Diesel,Automatic,22140,4,4,207,44900.0
1340,Ford,2023,4.3,Electric,Automatic,7670,2,3,323,68405.5
1341,Ford,2005,3.5,Electric,Automatic,41519,4,1,74,36102.05
1342,Hyundai,2007,4.1,Hybrid,Automatic,49512,4,3,245,46391.4
1343,Tesla,2017,3.4,Diesel,Automatic,193883,2,3,283,50048.85
1344,Hyundai,2019,2.7,Hybrid,Manual,108565,3,4,92,37653.75
1345,Tesla,2006,4.8,Hybrid,Manual,150763,3,1,387,55442.85
1346,Honda,2015,3.2,Petrol,Manual,110156,3,1,82,43867.2
1347,Honda,2008,3.4,Diesel,Manual,170334,3,1,310,46563.3
1348,Toyota,2023,1.9,Petrol,Manual,190964,2,4,345,50432.8
1349,Hyundai,2021,3.5,Petrol,Manual,30595,4,4,161,54949.25
1350,BMW,2007,3.3,Hybrid,Manual,193279,4,4,177,30423.050000000003
1351,Hyundai,2022,1.7,Electric,Manual,169512,2,4,298,42277.4
1352,BMW,2012,1.2,Diesel,Manual,13630,3,4,221,37921.5
1353,Ford,2023,3.4,Electric,Automatic,167322,4,1,177,52691.9
1354,Hyundai,2009,4.1,Hybrid,Automatic,112461,2,2,358,53431.95
1355,Ford,2011,3.1,Hybrid,Manual,79191,2,4,245,44424.45
1356,Honda,2012,1.9,Hybrid,Automatic,105591,3,2,389,44849.45
1357,Honda,2009,3.7,Hybrid,Automatic,68753,2,3,355,53267.35
1358,Toyota,2021,1.3,Hybrid,Manual,65520,4,3,398,53190.0
1359,Hyundai,2009,2.8,Hybrid,Manual,9008,4,4,310,49898.6
1360,Ford,2008,1.7,Electric,Manual,180536,2,3,214,26968.199999999997
1361,BMW,2023,1.7,Petrol,Automatic,112408,4,2,83,38366.6
1362,Honda,2006,1.8,Electric,Automatic,5496,2,3,344,46507.2
1363,Honda,2015,2.5,Diesel,Manual,104767,4,3,140,41976.65
1364,BMW,2017,1.2,Electric,Automatic,28212,3,2,384,53642.4
1365,Ford,2019,2.6,Hybrid,Automatic,25637,4,3,264,55546.15
1366,Ford,2016,3.0,Electric,Automatic,50227,3,4,369,58723.65
1367,Hyundai,2015,2.9,Petrol,Manual,124753,3,2,80,40167.35
1368,Hyundai,2011,2.5,Diesel,Automatic,125118,2,2,175,37383.1
1369,Tesla,2009,4.4,Electric,Automatic,14884,3,1,327,59839.8
1370,Tesla,2021,1.6,Petrol,Automatic,121481,4,1,265,44144.95
1371,Toyota,2013,3.0,Electric,Automatic,73259,4,2,214,45774.05
1372,Honda,2018,1.2,Diesel,Automatic,54810,3,2,289,46348.5
1373,Hyundai,2016,1.3,Electric,Automatic,134926,2,1,243,40118.7
1374,Ford,2010,3.3,Hybrid,Automatic,9761,3,4,285,50829.95
1375,BMW,2021,3.3,Electric,Manual,21375,4,3,162,53547.25
1376,Ford,2023,4.5,Petrol,Manual,161290,4,3,329,62769.5
1377,Honda,2023,3.2,Electric,Automatic,166637,3,3,132,47503.15
1378,Tesla,2020,4.8,Petrol,Manual,107654,3,2,98,52358.3
1379,Ford,2016,1.2,Diesel,Automatic,37975,3,4,344,46861.25
1380,Toyota,2016,1.4,Electric,Automatic,163145,4,1,354,45894.75
1381,Honda,2010,1.2,Diesel,Automatic,137955,4,4,139,26078.25
1382,Tesla,2008,1.7,Diesel,Manual,185701,4,4,348,37435.95
1383,BMW,2010,3.2,Electric,Automatic,79489,2,3,300,48990.55
1384,Tesla,2015,3.6,Petrol,Automatic,13381,4,1,371,61481.95
1385,Toyota,2005,1.2,Diesel,Manual,159310,4,4,324,32713.5
1386,Honda,2019,4.8,Diesel,Manual,149867,2,1,241,61136.65
1387,BMW,2015,4.4,Electric,Automatic,67999,2,2,249,55196.05
1388,Toyota,2023,2.2,Electric,Manual,54907,2,3,333,57630.65
1389,Tesla,2022,1.3,Electric,Manual,145710,2,1,252,44098.5
1390,Toyota,2021,1.7,Electric,Automatic,75467,2,2,391,52187.65
1391,Honda,2023,1.5,Electric,Automatic,47623,2,2,274,48810.85
1392,Hyundai,2018,1.5,Hybrid,Automatic,174564,3,2,318,42510.8
1393,Toyota,2022,3.1,Electric,Manual,162483,3,4,282,49313.85
1394,Toyota,2023,2.0,Petrol,Manual,115724,3,4,228,48996.8
1395,Tesla,2019,2.4,Diesel,Manual,156606,3,3,169,40613.7
1396,Tesla,2019,5.0,Petrol,Automatic,165253,4,3,386,63651.350000000006
1397,BMW,2008,3.7,Petrol,Manual,108069,2,2,181,41675.55
1398,Tesla,2011,4.8,Hybrid,Manual,24996,4,3,377,63253.2
1399,Ford,2017,1.6,Electric,Automatic,110682,2,4,235,39684.9
1400,Honda,2007,2.5,Diesel,Automatic,88609,2,3,105,34114.55
1401,Honda,2020,3.2,Petrol,Automatic,165477,4,1,181,48374.15
1402,Hyundai,2013,1.3,Electric,Manual,106490,3,4,156,32178.5
1403,Hyundai,2012,1.0,Electric,Automatic,76325,4,2,252,35909.75
1404,Honda,2017,3.7,Hybrid,Manual,33930,4,2,154,51072.5
1405,Hyundai,2021,3.6,Hybrid,Manual,119426,2,3,338,56679.7
1406,BMW,2021,2.6,Hybrid,Automatic,22529,2,4,234,50875.55
1407,Tesla,2021,3.0,Diesel,Automatic,58546,2,2,372,62939.7
1408,Honda,2005,2.7,Petrol,Automatic,12942,3,2,159,39138.9
1409,Hyundai,2012,1.1,Hybrid,Automatic,12548,4,4,307,38931.6
1410,Honda,2023,2.3,Hybrid,Automatic,120248,4,4,91,41423.6
1411,Ford,2010,1.7,Hybrid,Manual,154368,3,2,236,33935.6
1412,Toyota,2007,1.4,Petrol,Manual,187088,4,3,284,32764.6
1413,Tesla,2009,4.8,Petrol,Manual,102780,4,3,127,42636.0
1414,Honda,2017,3.4,Hybrid,Automatic,5296,2,3,99,48296.2
1415,Toyota,2019,3.9,Hybrid,Manual,72945,3,1,175,55928.75
1416,Hyundai,2018,2.3,Electric,Automatic,64980,2,4,399,52214.0
1417,Toyota,2020,2.6,Hybrid,Automatic,61782,3,2,236,54600.9
1418,Tesla,2022,1.9,Diesel,Manual,170301,2,1,223,41832.95
1419,Honda,2015,1.4,Diesel,Manual,101382,4,3,396,49188.9
1420,Ford,2007,1.7,Hybrid,Automatic,58444,3,1,76,27787.8
1421,Hyundai,2014,4.2,Petrol,Manual,40036,3,2,266,60414.2
1422,Honda,2014,3.7,Electric,Automatic,44322,2,2,390,61320.9
1423,Tesla,2020,3.2,Petrol,Manual,163239,3,4,115,41287.05
1424,Hyundai,2016,2.9,Hybrid,Manual,56667,4,3,87,43725.65
1425,BMW,2006,4.7,Diesel,Manual,99527,4,3,222,50340.65
1426,Toyota,2013,1.3,Electric,Manual,88337,4,1,333,42152.15
1427,Tesla,2007,2.1,Petrol,Manual,56468,2,3,143,33451.6
1428,BMW,2019,2.4,Petrol,Automatic,77894,3,1,214,49533.3
1429,Honda,2007,4.1,Hybrid,Manual,189156,2,2,171,40078.2
1430,Ford,2023,5.0,Electric,Manual,68138,4,2,190,65675.1
1431,Hyundai,2022,2.0,Diesel,Manual,27588,3,2,245,54487.6
1432,Toyota,2012,4.5,Hybrid,Automatic,67901,4,2,132,51810.95
1433,Hyundai,2021,4.3,Electric,Automatic,153743,3,2,365,65440.85
1434,Honda,2012,1.9,Petrol,Automatic,88038,3,1,153,37327.1
1435,Hyundai,2011,2.6,Hybrid,Automatic,167717,2,2,84,34369.15
1436,Toyota,2011,2.6,Petrol,Automatic,143709,3,1,203,40104.55
1437,Honda,2007,4.9,Petrol,Manual,136732,4,2,190,44559.4
1438,Hyundai,2005,1.7,Hybrid,Manual,112211,3,1,388,40246.45
1439,Ford,2008,4.2,Hybrid,Manual,11922,4,1,197,51719.9
1440,Tesla,2009,2.3,Hybrid,Automatic,98697,2,1,357,48723.15
1441,Honda,2005,3.9,Hybrid,Automatic,180793,4,3,370,45980.35
1442,Tesla,2019,2.7,Hybrid,Manual,193328,3,1,249,46163.6
1443,Honda,2009,3.3,Petrol,Automatic,122217,4,1,151,41580.15
1444,Ford,2017,4.3,Diesel,Automatic,74506,4,2,82,51293.7
1445,Tesla,2012,4.2,Diesel,Automatic,129338,3,1,93,43731.1
1446,BMW,2012,4.5,Hybrid,Manual,32843,4,1,237,58038.85
1447,Toyota,2009,1.2,Petrol,Manual,145118,3,4,339,32995.1
1448,BMW,2013,3.8,Diesel,Automatic,108064,2,3,139,46430.8
1449,Hyundai,2005,1.6,Diesel,Automatic,131417,4,4,387,34816.15
1450,Ford,2008,2.7,Diesel,Automatic,121585,2,2,158,36951.75
1451,BMW,2007,3.2,Petrol,Automatic,35346,4,3,258,48155.7
1452,Honda,2006,2.6,Hybrid,Manual,128152,4,3,326,38483.4
1453,Hyundai,2012,3.1,Hybrid,Automatic,116769,2,4,286,46735.55
1454,Hyundai,2013,5.0,Hybrid,Manual,107391,4,3,101,46858.45
1455,BMW,2006,1.5,Electric,Manual,189598,4,4,210,27120.1
1456,BMW,2018,3.7,Electric,Manual,78143,2,1,230,53473.85
1457,Ford,2018,2.6,Electric,Automatic,41787,4,4,101,44897.65
1458,Toyota,2008,1.5,Petrol,Manual,38583,3,3,381,42285.85
1459,BMW,2010,1.6,Diesel,Manual,148635,4,3,221,34788.25
1460,BMW,2015,4.8,Diesel,Automatic,182132,4,2,329,55086.4
1461,Tesla,2007,4.5,Petrol,Automatic,126943,4,2,285,49433.85
1462,Honda,2012,4.6,Petrol,Automatic,169762,2,2,348,52885.9
1463,Tesla,2007,5.0,Hybrid,Manual,116233,3,2,354,55241.35
1464,Tesla,2018,1.8,Hybrid,Automatic,19925,3,3,167,44650.75
1465,Hyundai,2017,2.4,Electric,Manual,88184,4,2,99,39676.8
1466,Toyota,2017,3.7,Electric,Manual,156180,2,4,159,43232.0
1467,Honda,2006,2.9,Petrol,Automatic,81515,2,1,217,41002.25
1468,Ford,2017,2.7,Electric,Manual,141427,3,3,213,46108.65
1469,Ford,2023,2.4,Diesel,Manual,51069,2,2,136,49092.55
1470,BMW,2010,3.4,Petrol,Manual,105854,4,3,127,36648.3
1471,BMW,2020,3.3,Petrol,Manual,59471,4,2,350,63187.45
1472,Ford,2006,1.6,Diesel,Automatic,37705,2,3,348,42942.75
1473,BMW,2012,2.9,Hybrid,Manual,179981,4,2,305,43919.95
1474,Toyota,2021,3.2,Hybrid,Automatic,133501,3,1,197,50846.95
1475,Tesla,2006,3.3,Diesel,Manual,121361,4,2,278,41307.95
1476,BMW,2014,1.8,Diesel,Manual,189811,2,4,255,33794.45
1477,Hyundai,2020,4.0,Electric,Automatic,92273,3,3,238,58699.35
1478,BMW,2010,1.1,Petrol,Manual,28241,4,3,241,38830.95
1479,Honda,2006,2.4,Electric,Manual,163486,3,4,329,34187.7
